0,X,Y,XY,X2,Y2,x,y,xy,x2,y2
1,124.96,69.12,8637.235200000001,15615.001599999998,4777.5744,-3.5374,-5.0397,17.827434779999997,12.51319876,25.39857609
1,106.94,101.71,10876.8674,11436.1636,10344.924099999998,3.8184,-15.714,-60.002337600000004,14.58017856,246.929796
1,106.92,101.56,10858.7952,11431.886400000001,10314.4336,-8.7226,-15.687000000000001,136.8314262,76.08375076,246.08196900000004
1,89.363,101.45,9065.87635,7985.745769,10292.1025,-8.7832,-15.749,138.3266168,77.14460224000001,248.031001
1,89.446,101.79,9104.708340000001,8000.586915999999,10361.2041,0.2825,0.83473,0.23581122499999996,0.07980624999999998,0.6967741729
1,71.548,101.65,7272.854200000001,5119.116304,10332.722500000002,5.5139,-5.01,-27.624639,30.403093209999994,25.100099999999998
1,71.375,101.54,7247.4175000000005,5094.390625,10310.3716,-8.431000000000001,-4.3674,36.8215494,71.08176100000001,19.07418276
1,71.676,101.47,7272.96372,5137.448976000001,10296.160899999999,-3.0333,5.4505,-16.53300165,9.200908890000001,29.70795025
1,53.61600000000001,101.47,5440.4155200000005,2874.675456000001,10296.160899999999,-8.7476,6.4633,-56.53836308,76.52050576,41.77424689
1,53.833,101.62,5470.50946,2897.991889,10326.6244,-2.2418,16.288,-36.5144384,5.02566724,265.298944
1,35.547,101.57,3610.5087899999994,1263.5892089999998,10316.464899999999,-8.412,6.447,-54.232164000000004,70.76174400000001,41.563809
1,35.614000000000004,101.73,3623.0122200000005,1268.3569960000002,10348.992900000001,-8.789,-15.702,138.004878,77.246521,246.552804
1,0.20581,101.39,20.8670759,0.0423577561,10279.9321,9.3377,-15.694,-146.5458638,87.19264129,246.30163600000003
1,0.27539,101.78,28.029194200000003,0.07583965210000002,10359.1684,9.3594,6.5726,61.51559244000001,87.59836836000001,43.199070760000005
1,-17.636,101.7,-1793.5812,311.02849599999996,10342.890000000001,-3.3411,5.6629,-18.92031519,11.162949209999999,32.06843641
1,-35.726,101.43,-3623.68818,1276.347076,10288.0449,-8.811,6.5765,-57.945541500000004,77.633721,43.250352250000006
1,-35.798,101.79,-3643.8784200000005,1281.496804,10361.2041,9.1466,-4.4678,-40.86517948,83.66029155999999,19.961236840000005
1,-53.29600000000001,101.46,-5407.412160000001,2840.463616000001,10294.131599999999,-3.6125,-5.0739,18.32946375,13.050156249999999,25.74446121
1,-71.173,101.66,-7235.44718,5065.595929,10334.755599999999,0.2447,0.42223999999999995,0.10332212799999999,0.05987809,0.17828661759999995
1,-89.27600000000001,101.63,-9073.11988,7970.204176000002,10328.6569,5.0719,5.8056,29.445422640000004,25.724169610000004,33.70499136
1,-89.29799999999999,101.44,-9058.389119999998,7974.132803999998,10290.0736,9.1609,-15.512,-142.1038808,83.92208880999999,240.62214400000002
1,-89.251,101.36,-9046.48136,7965.741001000001,10273.8496,-2.4313,-15.729000000000001,38.2419177,5.911219689999999,247.40144100000003
1,-106.84,101.74,-10869.9016,11414.785600000001,10351.0276,3.5801,-16.157,-57.8436757,12.81711601,261.048649
1,-106.85,101.74,-10870.918999999998,11416.922499999999,10351.0276,9.3447,-4.1158,-38.46091626,87.32341808999999,16.93980964
1,-71.28,134.02,-9552.945600000001,5080.838400000001,17961.3604,3.8155,-15.948,-60.849594,14.558040250000001,254.338704
1,-53.434,133.84,-7151.60656,2855.1923559999996,17913.1456,-2.3613,-15.895,37.5328635,5.5757376899999995,252.65102499999998
1,-53.577,134.1,-7184.6757,2870.494929,17982.809999999998,9.3419,-4.412,-41.2164628,87.27109561000002,19.465744
1,-35.524,133.9,-4756.663600000001,1261.954576,17929.210000000003,5.1291,-5.3743,-27.565322130000002,26.30766681,28.883100489999997
1,-35.476,134.18,-4760.16968,1258.546576,18004.2724,9.1384,-15.425999999999998,-140.9689584,83.51035456000001,237.96147599999995
1,-35.653,134.08,-4780.354240000001,1271.136409,17977.446400000004,-2.1329,-16.13,34.403676999999995,4.549262409999999,260.1769
1,0.041408,133.94,5.54618752,0.001714622464,17939.9236,-8.68,-15.694,136.22392,75.3424,246.30163600000003
1,0.051131,134.27,6.865359370000001,0.0026143791610000002,18028.432900000003,3.7146,-15.890999999999998,-59.028708599999995,13.79825316,252.52388099999993
1,-0.04218,134.19,-5.6601342,0.0017791524000000001,18006.9561,-3.7665,-4.9142,18.509334300000003,14.186522250000001,24.149361640000002
1,0.15599000000000002,134.26,20.9432174,0.024332880100000006,18025.7476,5.3121,5.6637,30.086140770000004,28.21840641,32.07749769
1,-17.576,133.85,-2352.5476,308.915776,17915.8225,0.39918000000000003,0.89126,0.35577316680000004,0.15934467240000003,0.7943443876000001
1,18.119,133.9,2426.1341,328.298161,17929.210000000003,-3.9953,-5.2997,21.17389141,15.962422089999999,28.086820089999996
1,18.038,134.18,2420.3388400000003,325.369444,18004.2724,3.6534,-16.003,-58.4653602,13.34733156,256.096009
1,35.641,134.16,4781.59656,1270.280881,17998.9056,3.7037,-15.854000000000001,-58.718459800000005,13.71739369,251.34931600000004
1,35.855,134.2,4811.740999999999,1285.5810249999997,18009.639999999996,-3.5977,-5.3807,19.35814439,12.943445290000001,28.95193249
1,53.422,134.06,7161.75332,2853.9100839999996,17972.0836,-3.82,-5.0392,19.249744,14.5924,25.39353664
1,71.264,134.02,9550.80128,5078.557696,17961.3604,-8.7296,-15.669,136.7841024,76.20591615999999,245.51756100000003
1,71.298,134.12,9562.48776,5083.404804000001,17988.1744,3.8128,-15.797,-60.23080160000001,14.537443840000002,249.54520900000003
